,Date,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,ema_short,ema_long,transition,velas_posteriores,price_entry_long,price_entry_short,entrys,entry_dates_candle,static_tp,static_sl,static_tp_confirm,static_sl_confirm,static_tp_percent,static_sl_percent,date_tp_sl,dif_percent_long_to_tp,dif_percent_long_to_sl,dif_percent_short_to_tp,dif_percent_short_to_sl
7477,2025-01-01 23:05:00,3382.45,3389.58,3381.36,3388.16,3190.343,2025-01-01 23:09:59.999000-03:00,10804189.60133,10657,2184.379,7398277.09168,0,3385.8220593246683,3375.9107381977824,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7478,2025-01-01 23:10:00,3388.16,3391.51,3386.73,3386.73,2279.818,2025-01-01 23:14:59.999000-03:00,7726833.29875,7866,1357.25,4600383.51063,0,3385.987139447456,3376.33502297434,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7479,2025-01-01 23:15:00,3386.73,3387.82,3377.0,3382.57,3949.023,2025-01-01 23:19:59.999000-03:00,13351884.68886,10221,1808.612,6113789.3305,0,3385.3658413661,3376.579531877307,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7480,2025-01-01 23:20:00,3382.56,3387.96,3382.56,3385.99,2232.221,2025-01-01 23:24:59.999000-03:00,7558268.88516,8487,1264.168,4280435.18752,0,3385.479324754082,3376.948569842903,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7481,2025-01-01 23:25:00,3385.98,3392.98,3385.98,3388.48,4967.255,2025-01-01 23:29:59.999000-03:00,16835982.87163,11019,2853.2,9670009.97319,0,3386.024902071522,3377.4007827902406,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7482,2025-01-01 23:30:00,3388.47,3388.65,3381.04,3384.26,3436.34,2025-01-01 23:34:59.999000-03:00,11631191.18954,11661,1363.412,4615002.60974,0,3385.7040107857906,3377.669771700427,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7483,2025-01-01 23:35:00,3384.26,3388.97,3382.43,3386.97,2329.431,2025-01-01 23:39:59.999000-03:00,7885238.65186,9187,1482.185,5017230.91756,0,3385.9341906429195,3378.0344865357047,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7484,2025-01-01 23:40:00,3386.98,3389.92,3384.72,3387.17,2940.049,2025-01-01 23:44:59.999000-03:00,9959636.76881,9031,1454.717,4927906.18288,0,3386.1588832532975,3378.3927419656775,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7485,2025-01-01 23:45:00,3387.17,3393.57,3387.16,3390.17,4532.649,2025-01-01 23:49:59.999000-03:00,15370252.26845,11781,2642.751,8961561.85285,0,3386.888177207243,3378.8545952219256,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7486,2025-01-01 23:50:00,3390.16,3396.0,3390.16,3394.6,4360.547,2025-01-01 23:54:59.999000-03:00,14798509.48936,10138,2969.763,10080106.47227,0,3388.2903268059263,3379.4720620759676,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7487,2025-01-01 23:55:00,3394.6,3398.0,3394.02,3397.89,3653.201,2025-01-01 23:59:59.999000-03:00,12404949.28041,8640,2334.723,7928202.06837,0,3390.0357219321213,3380.1943341514198,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7488,2025-01-02 00:00:00,3397.89,3401.77,3392.81,3393.06,6181.112,2025-01-02 00:04:59.999000-03:00,21001999.80233,15065,3418.628,11617619.68752,0,3390.5855906717356,3380.6988700670504,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7489,2025-01-02 00:05:00,3393.06,3393.06,3388.05,3388.51,2665.416,2025-01-02 00:09:59.999000-03:00,9037107.7041,8838,1017.432,3449581.27088,0,3390.208210549602,3381.0051888879507,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7490,2025-01-02 00:10:00,3388.51,3390.57,3386.67,3388.59,3785.412,2025-01-02 00:14:59.999000-03:00,12828159.84701,8534,1556.169,5274156.69289,0,3389.913990449674,3381.3026324609723,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7491,2025-01-02 00:15:00,3388.59,3392.98,3387.57,3390.11,2904.837,2025-01-02 00:19:59.999000-03:00,9847370.70105,7315,1878.51,6367989.78177,0,3389.9496285497335,3381.648019423287,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7492,2025-01-02 00:20:00,3390.11,3395.65,3390.1,3394.46,1790.978,2025-01-02 00:24:59.999000-03:00,6077265.51362,7749,1164.331,3950649.70641,0,3390.769696086146,3382.150450034139,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7493,2025-01-02 00:25:00,3394.46,3396.5,3392.05,3393.53,2800.463,2025-01-02 00:29:59.999000-03:00,9503633.36752,6878,512.57,1739843.36365,0,3391.271569525028,3382.596706895545,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7494,2025-01-02 00:30:00,3393.53,3394.35,3389.22,3389.23,1636.579,2025-01-02 00:34:59.999000-03:00,5551321.14217,6823,574.106,1947643.00254,0,3390.900375065932,3382.8568360368963,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7495,2025-01-02 00:35:00,3389.24,3391.37,3386.72,3386.73,1928.001,2025-01-02 00:39:59.999000-03:00,6534150.84406,6151,674.541,2286271.03723,0,3390.1421250539447,3383.0087248197633,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7496,2025-01-02 00:40:00,3386.73,3390.5,3386.72,3388.62,2032.656,2025-01-02 00:44:59.999000-03:00,6887897.63445,5382,1129.115,3825884.96139,0,3389.8653750441363,3383.228774826832,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7497,2025-01-02 00:45:00,3388.62,3391.86,3388.07,3390.73,1741.43,2025-01-02 00:49:59.999000-03:00,5903593.75005,6766,546.329,1851959.78304,0,3390.022579581566,3383.5229405198975,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7498,2025-01-02 00:50:00,3390.73,3394.12,3388.72,3390.98,2285.317,2025-01-02 00:54:59.999000-03:00,7750892.879,6774,1121.664,3804177.13987,0,3390.196656021281,3383.8153742249997,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7499,2025-01-02 00:55:00,3390.98,3390.98,3388.0,3388.0,3499.524,2025-01-02 00:59:59.999000-03:00,11860464.64795,5927,1212.931,4110536.4147,0,3389.7972640174116,3383.9794771965685,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7500,2025-01-02 01:00:00,3388.01,3392.71,3387.58,3387.94,6986.835,2025-01-02 01:04:59.999000-03:00,23682575.2488,9602,2282.823,7738173.84987,0,3389.459579650609,3384.134791816311,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7501,2025-01-02 01:05:00,3387.94,3391.9,3387.57,3390.72,2450.103,2025-01-02 01:09:59.999000-03:00,8305208.1639,6157,1575.277,5339803.9985,0,3389.688746986862,3384.393035274495,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7502,2025-01-02 01:10:00,3390.73,3394.18,3388.89,3391.27,2818.449,2025-01-02 01:14:59.999000-03:00,9559017.18823,7243,1414.699,4798082.20502,0,3389.976247534705,3384.6627201656916,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7503,2025-01-02 01:15:00,3391.26,3394.9,3388.33,3389.47,2773.966,2025-01-02 01:19:59.999000-03:00,9406490.28831,6821,1400.119,4747852.14006,0,3389.8842025283952,3384.851240943508,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7504,2025-01-02 01:20:00,3389.47,3390.8,3387.4,3389.68,1938.62,2025-01-02 01:24:59.999000-03:00,6570402.508,6036,1049.04,3555463.32736,0,3389.8470747959595,3385.040604043763,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7505,2025-01-02 01:25:00,3389.68,3391.02,3388.32,3389.15,1413.939,2025-01-02 01:29:59.999000-03:00,4792440.66877,5387,638.507,2164127.50473,0,3389.720333923967,3385.2017568263605,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7506,2025-01-02 01:30:00,3389.15,3398.92,3388.76,3398.77,6804.545,2025-01-02 01:34:59.999000-03:00,23097487.13941,13030,4448.322,15101750.33734,0,3391.365727755973,3385.7338447939546,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7507,2025-01-02 01:35:00,3398.76,3416.3,3397.05,3415.01,35385.309,2025-01-02 01:39:59.999000-03:00,120595056.61772,39219,24017.726,81862685.62467,0,3395.664686345796,3386.881929311839,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7508,2025-01-02 01:40:00,3415.0,3423.76,3412.91,3416.96,31565.559,2025-01-02 01:44:59.999000-03:00,107933543.27458,40944,18951.285,64803193.78463,0,3399.536561555651,3388.0614614956885,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7509,2025-01-02 01:45:00,3416.96,3427.7,3416.27,3423.0,22255.268,2025-01-02 01:49:59.999000-03:00,76198497.69832,29195,12164.359,41649056.96707,0,3403.8026412728054,3389.4316002605633,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7510,2025-01-02 01:50:00,3422.99,3425.11,3414.55,3416.99,8616.658,2025-01-02 01:54:59.999000-03:00,29459850.7522,20685,3406.424,11648130.35608,0,3406.200342859568,3390.512321818973,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7511,2025-01-02 01:55:00,3416.99,3417.81,3414.0,3417.81,9796.937,2025-01-02 01:59:59.999000-03:00,33466713.57458,14257,4368.864,14924931.67193,0,3408.3111896123737,3391.5828190025427,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7512,2025-01-02 02:00:00,3417.8,3419.19,3409.4,3410.48,10141.581,2025-01-02 02:04:59.999000-03:00,34615850.73141,18521,3802.314,12978427.15725,0,3408.7055187737606,3392.3238849240115,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7513,2025-01-02 02:05:00,3410.48,3410.49,3402.44,3407.8,13509.303,2025-01-02 02:09:59.999000-03:00,46018849.20916,18067,5404.977,18414431.66474,0,3408.540878996713,3392.9307913975795,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7514,2025-01-02 02:10:00,3407.8,3410.02,3406.07,3406.46,4213.23,2025-01-02 02:14:59.999000-03:00,14360086.63417,10725,1591.591,5424952.26606,0,3408.162537360947,3393.4613485976743,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7515,2025-01-02 02:15:00,3406.46,3412.0,3404.31,3410.51,6247.893,2025-01-02 02:19:59.999000-03:00,21292249.68212,13697,3021.007,10296318.57267,0,3408.589348749866,3394.1299231624716,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7516,2025-01-02 02:20:00,3410.52,3413.49,3409.52,3410.62,3295.684,2025-01-02 02:24:59.999000-03:00,11243354.53268,9332,1531.584,5225294.69836,0,3408.9585580680723,3394.776592842375,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7517,2025-01-02 02:25:00,3410.61,3417.26,3410.61,3416.04,6346.369,2025-01-02 02:29:59.999000-03:00,21674767.58872,10870,4010.203,13695437.0992,0,3410.246092964786,3395.6104519465957,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7518,2025-01-02 02:30:00,3416.03,3417.71,3414.08,3415.0,8741.54,2025-01-02 02:34:59.999000-03:00,29857249.58815,11601,2813.983,9611744.08398,0,3411.110439698461,3396.3708263800627,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7519,2025-01-02 02:35:00,3415.0,3417.58,3414.08,3416.81,4170.734,2025-01-02 02:39:59.999000-03:00,14247078.49899,8201,2425.6,8285591.78171,0,3412.14672338965,3397.1723626004523,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7520,2025-01-02 02:40:00,3416.81,3418.0,3414.76,3417.79,3316.69,2025-01-02 02:44:59.999000-03:00,11330967.10567,7027,1136.73,3883804.97173,0,3413.172773682441,3397.9808974004345,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7521,2025-01-02 02:45:00,3417.8,3417.98,3413.11,3414.47,3316.087,2025-01-02 02:49:59.999000-03:00,11325390.22749,7598,1103.955,3769882.7169,0,3413.408633012906,3398.6275288749275,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7522,2025-01-02 02:50:00,3414.47,3414.89,3409.11,3412.15,5045.237,2025-01-02 02:54:59.999000-03:00,17210724.49649,9007,1760.857,6005813.21273,0,3413.1797906469233,3399.157821860225,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7523,2025-01-02 02:55:00,3412.14,3413.01,3405.0,3412.48,6893.526,2025-01-02 02:59:59.999000-03:00,23500254.12409,11202,2781.205,9482612.62372,0,3413.052555983846,3399.6802602186476,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7524,2025-01-02 03:00:00,3412.48,3415.3,3411.56,3414.68,3967.04,2025-01-02 03:04:59.999000-03:00,13541156.22413,8942,1916.692,6542989.736,0,3413.348454895874,3400.2684853081128,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7525,2025-01-02 03:05:00,3414.68,3415.73,3405.3,3407.35,3606.758,2025-01-02 03:09:59.999000-03:00,12300047.61207,9398,1335.657,4553338.32344,0,3412.2578267329877,3400.546191766618,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7526,2025-01-02 03:10:00,3407.36,3409.2,3405.0,3407.61,4969.854,2025-01-02 03:14:59.999000-03:00,16932737.68398,9601,2591.837,8831545.87981,0,3411.4127673269895,3400.8232038542014,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7527,2025-01-02 03:15:00,3407.6,3407.66,3402.54,3404.12,6034.961,2025-01-02 03:19:59.999000-03:00,20548948.70139,9583,2094.46,7130315.10228,0,3410.0868096311733,3400.952489977566,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7528,2025-01-02 03:20:00,3404.11,3405.68,3401.92,3405.68,4412.369,2025-01-02 03:24:59.999000-03:00,15017460.87076,9275,2031.028,6912809.62302,0,3409.285571516414,3401.1378825274655,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7529,2025-01-02 03:25:00,3405.67,3409.38,3403.0,3403.01,3260.474,2025-01-02 03:29:59.999000-03:00,11110660.71344,8025,1946.112,6632264.50045,0,3408.1445585134297,3401.2112988989375,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7530,2025-01-02 03:30:00,3403.01,3408.4,3402.01,3404.8,4888.323,2025-01-02 03:34:59.999000-03:00,16644421.46008,10576,2645.735,9008733.42076,0,3407.536456965533,3401.35203227545,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7531,2025-01-02 03:35:00,3404.79,3409.8,3403.7,3409.02,2708.078,2025-01-02 03:39:59.999000-03:00,9226711.69285,7500,1712.945,5835989.3089,0,3407.8061920627088,3401.652736892099,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7532,2025-01-02 03:40:00,3409.02,3410.33,3406.59,3409.52,2210.515,2025-01-02 03:44:59.999000-03:00,7534930.81163,6116,1612.495,5496438.03441,0,3408.1177935058527,3401.961257013977,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7533,2025-01-02 03:45:00,3409.53,3412.0,3406.33,3406.34,3842.992,2025-01-02 03:49:59.999000-03:00,13103332.07281,8262,1801.072,6140933.19355,0,3407.7945583229703,3402.1329724251937,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7534,2025-01-02 03:50:00,3406.34,3408.57,3406.33,3406.34,1827.918,2025-01-02 03:54:59.999000-03:00,6228230.50039,4985,988.689,3368637.47825,0,3407.530093173339,3402.2979538987156,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7535,2025-01-02 03:55:00,3406.33,3410.8,3406.3,3410.2,1535.05,2025-01-02 03:59:59.999000-03:00,5231650.48179,5310,794.595,2707993.47038,0,3408.015530778186,3402.60783805955,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7536,2025-01-02 04:00:00,3410.2,3412.43,3408.6,3411.26,3882.093,2025-01-02 04:04:59.999000-03:00,13241385.46727,8200,2065.708,7046238.67833,0,3408.6054342730613,3402.9471385278034,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7537,2025-01-02 04:05:00,3411.26,3414.6,3410.0,3412.8,2983.921,2025-01-02 04:09:59.999000-03:00,10183921.24586,9503,1824.81,6227929.19618,0,3409.36808258705,3403.3335252522033,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7538,2025-01-02 04:10:00,3412.81,3415.8,3412.38,3415.33,4640.16,2025-01-02 04:14:59.999000-03:00,15844250.09379,9166,2605.76,8897557.07936,0,3410.452067571223,3403.8039752423133,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7539,2025-01-02 04:15:00,3415.32,3417.71,3413.71,3416.01,3412.77,2025-01-02 04:19:59.999000-03:00,11656408.87309,8975,1377.257,4704646.09493,0,3411.462600740091,3404.28264287987,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7540,2025-01-02 04:20:00,3416.0,3420.25,3414.54,3419.41,5014.482,2025-01-02 04:24:59.999000-03:00,17141552.38332,10813,2290.396,7829252.88401,0,3412.9075824237107,3404.8758725708553,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7541,2025-01-02 04:25:00,3419.4,3420.0,3416.79,3418.19,4999.954,2025-01-02 04:29:59.999000-03:00,17091937.55783,8835,2991.152,10224479.39872,0,3413.8680219830358,3405.397995215136,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7542,2025-01-02 04:30:00,3418.18,3421.0,3417.84,3420.36,5967.632,2025-01-02 04:34:59.999000-03:00,20408410.89773,8486,3322.876,11363333.36975,0,3415.0483816224837,3405.9847405008168,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7543,2025-01-02 04:35:00,3420.35,3420.59,3416.72,3418.7,3009.575,2025-01-02 04:39:59.999000-03:00,10288786.40236,7305,1359.871,4649068.70896,0,3415.7123122365774,3406.483378128236,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7544,2025-01-02 04:40:00,3418.7,3418.71,3416.0,3416.89,3009.9,2025-01-02 04:44:59.999000-03:00,10285584.09642,5875,840.242,2871376.45598,0,3415.9264372844723,3406.8914809467365,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7545,2025-01-02 04:45:00,3416.89,3417.14,3414.85,3415.8,5508.96,2025-01-02 04:49:59.999000-03:00,18818082.57435,8152,1843.527,6296955.30571,0,3415.903448687295,3407.2408346351,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7546,2025-01-02 04:50:00,3415.8,3416.8,3413.43,3415.98,2591.55,2025-01-02 04:54:59.999000-03:00,8849707.98283,6485,946.473,3232149.39881,0,3415.917367107787,3407.5835470023508,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7547,2025-01-02 04:55:00,3415.97,3421.82,3415.97,3419.69,4545.018,2025-01-02 04:59:59.999000-03:00,15542078.99653,7897,3344.503,11436191.86746,0,3416.603300360917,3408.0583098650036,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7548,2025-01-02 05:00:00,3419.7,3425.84,3419.7,3425.32,6510.648,2025-01-02 05:04:59.999000-03:00,22294425.71587,10795,3166.835,10843326.60586,0,3418.18815484075,3408.7352388899058,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7549,2025-01-02 05:05:00,3425.33,3426.86,3422.9,3425.89,5454.369,2025-01-02 05:09:59.999000-03:00,18681481.48875,9907,2951.646,10110262.12379,0,3419.58849032425,3409.4079746197135,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7550,2025-01-02 05:10:00,3425.89,3433.23,3424.81,3432.39,15276.833,2025-01-02 05:14:59.999000-03:00,52400629.72232,17114,10071.933,34546488.21636,0,3421.9160375380225,3410.30923051698,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7551,2025-01-02 05:15:00,3432.39,3433.06,3423.12,3424.84,7773.238,2025-01-02 05:19:59.999000-03:00,26647218.05067,14686,1998.06,6849651.64764,0,3422.447667076564,3410.8790646143534,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7552,2025-01-02 05:20:00,3424.85,3427.12,3417.47,3417.5,6865.212,2025-01-02 05:24:59.999000-03:00,23502777.53716,12863,2361.122,8084143.25538,0,3421.5480912444614,3411.1387091392808,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7553,2025-01-02 05:25:00,3417.51,3419.85,3417.0,3418.24,6961.11,2025-01-02 05:29:59.999000-03:00,23794918.06379,11583,3403.286,11634097.70461,0,3420.9466201091045,3411.417191133819,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7554,2025-01-02 05:30:00,3418.24,3419.99,3414.18,3419.67,5745.668,2025-01-02 05:34:59.999000-03:00,19630228.54217,12857,2515.408,8594605.41012,0,3420.7145073619945,3411.740830697199,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7555,2025-01-02 05:35:00,3419.66,3420.91,3416.74,3417.59,4246.887,2025-01-02 05:39:59.999000-03:00,14518933.53192,8762,1229.069,4202542.98917,0,3420.146415114359,3411.970209885544,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7556,2025-01-02 05:40:00,3417.58,3424.63,3417.19,3424.31,2795.938,2025-01-02 05:44:59.999000-03:00,9569077.91615,8765,1942.486,6647918.03669,0,3420.903430548112,3412.4541232233664,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7557,2025-01-02 05:45:00,3424.31,3427.79,3422.42,3426.72,4734.652,2025-01-02 05:49:59.999000-03:00,16218127.41694,11185,3152.818,10800195.87789,0,3421.9609886302733,3413.01356937147,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7558,2025-01-02 05:50:00,3426.71,3432.72,3426.09,3432.0,7138.492,2025-01-02 05:54:59.999000-03:00,24485381.39721,13675,4616.097,15834383.80153,0,3423.786263424769,3413.7581352784714,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7559,2025-01-02 05:55:00,3431.99,3442.85,3431.1,3437.99,19082.569,2025-01-02 05:59:59.999000-03:00,65612498.92885,30574,10997.997,37813985.50342,0,3426.3687609839017,3414.7084044832377,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7560,2025-01-02 06:00:00,3437.98,3440.0,3434.45,3439.99,10817.689,2025-01-02 06:04:59.999000-03:00,37183902.91063,18620,3466.751,11918151.58772,0,3428.8453498959193,3415.6998396015424,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7561,2025-01-02 06:05:00,3439.99,3441.5,3433.95,3436.16,7268.696,2025-01-02 06:09:59.999000-03:00,24989872.15093,14609,3280.73,11279416.56817,0,3430.1752862784792,3416.5021988328544,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7562,2025-01-02 06:10:00,3436.16,3441.86,3433.95,3441.32,6332.74,2025-01-02 06:14:59.999000-03:00,21773593.3329,11027,3620.431,12448576.75407,0,3432.2015978642103,3417.4754459374485,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7563,2025-01-02 06:15:00,3441.31,3445.87,3440.23,3442.83,16645.379,2025-01-02 06:19:59.999000-03:00,57311011.03685,20857,8906.762,30669371.69081,0,3434.134034616172,3418.4697421751957,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7564,2025-01-02 06:20:00,3442.82,3445.71,3438.77,3441.2,6018.642,2025-01-02 06:24:59.999000-03:00,20715496.56511,14231,2508.76,8636071.06069,0,3435.4187555950493,3419.361124834992,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7565,2025-01-02 06:25:00,3441.2,3445.5,3439.11,3445.31,4515.116,2025-01-02 06:29:59.999000-03:00,15537850.10263,12336,1913.396,6585625.20717,0,3437.2171636686767,3420.3787277826395,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7566,2025-01-02 06:30:00,3445.3,3446.93,3441.61,3444.28,6061.627,2025-01-02 06:34:59.999000-03:00,20878496.58116,15188,2123.773,7315625.50975,0,3438.5013157289172,3421.316032575477,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7567,2025-01-02 06:35:00,3444.29,3444.29,3438.08,3439.22,7089.482,2025-01-02 06:39:59.999000-03:00,24394236.12046,12217,1894.143,6518324.36183,0,3438.6319855963866,3422.0181489450665,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7568,2025-01-02 06:40:00,3439.22,3443.19,3438.86,3442.0,4380.071,2025-01-02 06:44:59.999000-03:00,15073109.86346,9716,2432.3,8370488.39121,0,3439.244351851589,3422.801750947221,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7569,2025-01-02 06:45:00,3442.0,3442.55,3439.0,3441.16,4813.836,2025-01-02 06:49:59.999000-03:00,16562245.55668,8568,1461.477,5028231.39358,0,3439.592651514936,3423.521682282624,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7570,2025-01-02 06:50:00,3441.16,3450.0,3441.13,3449.31,11443.759,2025-01-02 06:54:59.999000-03:00,39452246.82538,16452,6881.642,23722935.27896,0,3441.359442148584,3424.532988859776,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
7571,2025-01-02 06:55:00,3449.31,3471.67,3449.01,3467.87,49337.072,2025-01-02 06:59:59.999000-03:00,170837872.80051,54424,32526.723,112608410.31938,0,3446.179543576114,3426.2324794927263,,0,,,0,,,,0,0,0.0,-0.0,,0.0,-0.0,0.0,-0.0
